age,job,marital,education,children,mortgage,empvarrate,conspriceidx,consconfidx,euribor3m,nremployed,y
35,blue-collar,married,basic.9y,3,yes,1.4,94.465,-41.8,4.961,5228.1,no
37,blue-collar,single,basic.4y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
47,admin.,married,university.degree,0,no,1.4,94.465,-41.8,4.961,5228.1,yes
39,management,married,basic.4y,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
34,blue-collar,married,basic.9y,2,yes,1.4,94.465,-41.8,4.961,5228.1,no
46,blue-collar,married,basic.4y,3,no,1.4,94.465,-41.8,4.961,5228.1,no
44,blue-collar,married,basic.4y,5,no,1.4,94.465,-41.8,4.961,5228.1,no
40,entrepreneur,married,university.degree,3,unknown,1.4,94.465,-41.8,4.961,5228.1,no
54,admin.,married,high.school,2,no,1.4,94.465,-41.8,4.961,5228.1,no
46,entrepreneur,married,basic.9y,2,no,1.4,94.465,-41.8,4.961,5228.1,no
36,management,divorced,university.degree,4,no,1.4,94.465,-41.8,4.961,5228.1,yes
41,blue-collar,married,basic.4y,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
42,services,married,unknown,3,yes,1.4,94.465,-41.8,4.961,5228.1,no
34,technician,single,university.degree,0,no,1.4,94.465,-41.8,4.961,5228.1,yes
45,unknown,married,unknown,3,no,1.4,94.465,-41.8,4.961,5228.1,no
33,services,married,university.degree,0,no,1.4,94.465,-41.8,4.961,5228.1,yes
45,blue-collar,married,basic.4y,1,no,1.4,94.465,-41.8,4.961,5228.1,no
40,blue-collar,married,basic.9y,4,no,1.4,94.465,-41.8,4.961,5228.1,no
38,blue-collar,married,basic.4y,4,no,1.4,94.465,-41.8,4.961,5228.1,no
49,technician,married,professional.course,4,no,1.4,94.465,-41.8,4.961,5228.1,no
49,services,married,high.school,4,no,1.4,94.465,-41.8,4.961,5228.1,no
39,blue-collar,married,basic.9y,3,no,1.4,94.465,-41.8,4.961,5228.1,no
41,blue-collar,married,basic.9y,1,yes,1.4,94.465,-41.8,4.961,5228.1,no
41,admin.,divorced,high.school,5,unknown,1.4,94.465,-41.8,4.961,5228.1,no
42,entrepreneur,married,basic.9y,1,no,1.4,94.465,-41.8,4.961,5228.1,no
49,unknown,married,unknown,2,no,1.4,94.465,-41.8,4.961,5228.1,no
42,unemployed,married,high.school,2,yes,1.4,94.465,-41.8,4.961,5228.1,no
34,admin.,single,high.school,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
49,admin.,divorced,high.school,0,no,1.4,94.465,-41.8,4.961,5228.1,no
43,technician,married,basic.9y,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
42,services,married,high.school,2,no,1.4,94.465,-41.8,4.961,5228.1,no
52,blue-collar,married,unknown,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
50,blue-collar,married,basic.4y,2,yes,1.4,94.465,-41.8,4.961,5228.1,no
57,admin.,married,university.degree,1,no,1.4,94.465,-41.8,4.961,5228.1,yes
47,blue-collar,married,basic.6y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
44,blue-collar,married,unknown,0,no,1.4,94.465,-41.8,4.961,5228.1,no
40,management,married,university.degree,0,no,1.4,94.465,-41.8,4.961,5228.1,yes
30,admin.,married,high.school,2,no,1.4,94.465,-41.8,4.961,5228.1,no
33,management,married,university.degree,1,no,1.4,94.465,-41.8,4.961,5228.1,yes
37,unemployed,married,professional.course,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
36,admin.,married,high.school,3,no,1.4,94.465,-41.8,4.961,5228.1,no
38,technician,divorced,professional.course,2,no,1.4,94.465,-41.8,4.961,5228.1,no
55,retired,divorced,professional.course,1,no,1.4,94.465,-41.8,4.961,5228.1,no
43,unemployed,married,professional.course,5,yes,1.4,94.465,-41.8,4.961,5228.1,no
37,technician,single,high.school,0,no,1.4,94.465,-41.8,4.961,5228.1,no
31,blue-collar,married,basic.9y,1,no,1.4,94.465,-41.8,4.961,5228.1,no
29,student,married,high.school,4,no,1.4,94.465,-41.8,4.961,5228.1,no
24,technician,married,professional.course,4,no,1.4,94.465,-41.8,4.961,5228.1,no
57,services,married,high.school,5,yes,1.4,94.465,-41.8,4.961,5228.1,no
30,blue-collar,single,unknown,0,no,1.4,94.465,-41.8,4.961,5228.1,no
58,technician,married,high.school,1,no,1.4,94.465,-41.8,4.961,5228.1,no
26,admin.,single,high.school,0,unknown,1.4,94.465,-41.8,4.961,5228.1,no
29,blue-collar,single,high.school,0,yes,1.4,94.465,-41.8,4.961,5228.1,yes
23,services,single,high.school,0,no,1.4,94.465,-41.8,4.961,5228.1,no
47,management,married,basic.9y,2,unknown,1.4,94.465,-41.8,4.961,5228.1,no
38,blue-collar,married,basic.6y,5,no,1.4,94.465,-41.8,4.961,5228.1,yes
45,technician,divorced,university.degree,1,yes,1.4,94.465,-41.8,4.961,5228.1,no
52,retired,divorced,basic.4y,3,yes,1.4,94.465,-41.8,4.961,5228.1,no
29,admin.,single,high.school,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
43,technician,married,basic.9y,2,yes,1.4,94.465,-41.8,4.961,5228.1,no
36,blue-collar,married,basic.9y,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,married,high.school,0,no,1.4,94.465,-41.8,4.961,5228.1,no
27,blue-collar,married,basic.6y,1,yes,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,married,high.school,5,yes,1.4,94.465,-41.8,4.961,5228.1,no
52,services,divorced,high.school,1,yes,1.4,94.465,-41.8,4.961,5228.1,no
52,services,divorced,high.school,1,unknown,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,married,high.school,1,yes,1.4,94.465,-41.8,4.961,5228.1,yes
54,blue-collar,married,basic.6y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
39,blue-collar,married,basic.6y,3,yes,1.4,94.465,-41.8,4.961,5228.1,no
28,blue-collar,married,high.school,5,no,1.4,94.465,-41.8,4.961,5228.1,no
53,technician,married,university.degree,0,no,1.4,94.465,-41.8,4.961,5228.1,yes
40,admin.,married,university.degree,1,no,1.4,94.465,-41.8,4.961,5228.1,yes
49,management,married,university.degree,3,no,1.4,94.465,-41.8,4.961,5228.1,yes
40,services,married,high.school,3,yes,1.4,94.465,-41.8,4.961,5228.1,no
23,technician,single,professional.course,0,unknown,1.4,94.465,-41.8,4.961,5228.1,no
36,management,single,high.school,0,unknown,1.4,94.465,-41.8,4.961,5228.1,no
38,unemployed,married,basic.4y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
31,admin.,married,high.school,0,no,1.4,94.465,-41.8,4.961,5228.1,yes
36,blue-collar,single,basic.9y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
34,admin.,married,basic.9y,3,no,1.4,94.465,-41.8,4.961,5228.1,no
35,admin.,divorced,university.degree,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
37,blue-collar,divorced,basic.9y,3,no,1.4,94.465,-41.8,4.961,5228.1,no
57,retired,married,basic.4y,4,no,1.4,94.465,-41.8,4.961,5228.1,no
35,blue-collar,married,high.school,3,no,1.4,94.465,-41.8,4.961,5228.1,no
58,technician,married,high.school,5,no,1.4,94.465,-41.8,4.961,5228.1,no
36,blue-collar,married,basic.4y,3,no,1.4,94.465,-41.8,4.961,5228.1,no
49,management,married,university.degree,4,no,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,married,university.degree,5,no,1.4,94.465,-41.8,4.961,5228.1,yes
39,admin.,single,high.school,0,no,1.4,94.465,-41.8,4.961,5228.1,no
34,blue-collar,married,professional.course,2,yes,1.4,94.465,-41.8,4.961,5228.1,no
36,blue-collar,married,basic.4y,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
33,blue-collar,single,basic.9y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
59,retired,married,unknown,2,yes,1.4,94.465,-41.8,4.961,5228.1,no
57,retired,single,basic.4y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
55,management,married,professional.course,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
25,blue-collar,single,basic.9y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
55,blue-collar,married,basic.4y,3,yes,1.4,94.465,-41.8,4.961,5228.1,yes
23,blue-collar,single,basic.9y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
56,self-employed,single,basic.9y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
31,technician,single,university.degree,0,no,1.4,94.465,-41.8,4.961,5228.1,yes
51,blue-collar,married,basic.4y,4,no,1.4,94.465,-41.8,4.961,5228.1,no
43,blue-collar,divorced,basic.9y,3,no,1.4,94.465,-41.8,4.961,5228.1,no
45,technician,married,university.degree,0,no,1.4,94.465,-41.8,4.961,5228.1,yes
57,blue-collar,married,basic.4y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
34,services,married,basic.6y,5,no,1.4,94.465,-41.8,4.961,5228.1,no
31,entrepreneur,married,high.school,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
37,management,married,university.degree,4,no,1.4,94.465,-41.8,4.961,5228.1,no
29,admin.,married,basic.9y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
60,entrepreneur,married,basic.4y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
40,blue-collar,single,basic.4y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
55,technician,married,professional.course,4,no,1.4,94.465,-41.8,4.961,5228.1,no
43,admin.,married,university.degree,3,no,1.4,94.465,-41.8,4.961,5228.1,yes
45,blue-collar,married,basic.9y,5,no,1.4,94.465,-41.8,4.961,5228.1,no
40,retired,married,professional.course,5,yes,1.4,94.465,-41.8,4.961,5228.1,no
37,blue-collar,married,basic.9y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
47,admin.,married,university.degree,4,no,1.4,94.465,-41.8,4.961,5228.1,yes
37,blue-collar,married,professional.course,2,no,1.4,94.465,-41.8,4.961,5228.1,no
28,blue-collar,married,basic.9y,5,yes,1.4,94.465,-41.8,4.961,5228.1,no
52,technician,married,unknown,3,no,1.4,94.465,-41.8,4.961,5228.1,no
28,blue-collar,married,basic.9y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
25,blue-collar,single,professional.course,0,no,1.4,94.465,-41.8,4.961,5228.1,no
38,services,married,high.school,2,no,1.4,94.465,-41.8,4.961,5228.1,no
55,housemaid,married,basic.4y,3,yes,1.4,94.465,-41.8,4.961,5228.1,no
53,self-employed,divorced,basic.9y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
35,management,married,high.school,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
45,management,single,basic.9y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
28,blue-collar,single,high.school,0,no,1.4,94.465,-41.8,4.961,5228.1,no
36,technician,single,professional.course,0,no,1.4,94.465,-41.8,4.961,5228.1,no
26,unknown,single,high.school,0,no,1.4,94.465,-41.8,4.961,5228.1,no
45,management,single,basic.9y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,married,university.degree,3,no,1.4,94.465,-41.8,4.961,5228.1,no
46,services,married,high.school,5,no,1.4,94.465,-41.8,4.961,5228.1,no
49,management,divorced,university.degree,1,no,1.4,94.465,-41.8,4.961,5228.1,yes
53,technician,married,professional.course,0,no,1.4,94.465,-41.8,4.961,5228.1,no
49,admin.,married,high.school,5,yes,1.4,94.465,-41.8,4.961,5228.1,no
42,technician,married,basic.6y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
48,blue-collar,married,high.school,5,yes,1.4,94.465,-41.8,4.961,5228.1,no
26,blue-collar,single,basic.9y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
35,blue-collar,single,basic.4y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
42,housemaid,married,basic.4y,5,no,1.4,94.465,-41.8,4.961,5228.1,yes
50,housemaid,married,unknown,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
60,management,married,university.degree,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
56,retired,married,basic.4y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
31,blue-collar,married,basic.9y,5,no,1.4,94.465,-41.8,4.961,5228.1,no
46,entrepreneur,married,university.degree,1,yes,1.4,94.465,-41.8,4.961,5228.1,no
40,blue-collar,married,basic.9y,1,no,1.4,94.465,-41.8,4.961,5228.1,no
42,management,married,university.degree,5,no,1.4,94.465,-41.8,4.961,5228.1,no
33,blue-collar,divorced,basic.9y,1,no,1.4,94.465,-41.8,4.961,5228.1,no
60,blue-collar,married,basic.9y,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
40,blue-collar,married,basic.4y,3,no,1.4,94.465,-41.8,4.961,5228.1,no
52,blue-collar,married,basic.4y,5,yes,1.4,94.465,-41.8,4.961,5228.1,no
42,services,divorced,high.school,3,no,1.4,94.465,-41.8,4.961,5228.1,no
48,services,married,high.school,5,no,1.4,94.465,-41.8,4.961,5228.1,no
34,blue-collar,married,basic.6y,1,yes,1.4,94.465,-41.8,4.961,5228.1,no
34,housemaid,single,university.degree,0,no,1.4,94.465,-41.8,4.961,5228.1,yes
48,self-employed,married,basic.9y,2,yes,1.4,94.465,-41.8,4.961,5228.1,no
26,blue-collar,single,basic.9y,0,no,1.4,94.465,-41.8,4.961,5228.1,no
38,admin.,married,high.school,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
39,unemployed,married,university.degree,5,no,1.4,94.465,-41.8,4.961,5228.1,no
43,technician,single,professional.course,0,unknown,1.4,94.465,-41.8,4.961,5228.1,no
29,admin.,single,high.school,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
37,blue-collar,married,basic.6y,3,yes,1.4,94.465,-41.8,4.961,5228.1,no
28,blue-collar,married,basic.9y,2,unknown,1.4,94.465,-41.8,4.961,5228.1,no
52,self-employed,married,basic.4y,3,no,1.4,94.465,-41.8,4.961,5228.1,no
25,admin.,married,high.school,4,no,1.4,94.465,-41.8,4.961,5228.1,no
28,technician,married,basic.9y,3,yes,1.4,94.465,-41.8,4.961,5228.1,no
36,admin.,married,high.school,5,no,1.4,94.465,-41.8,4.961,5228.1,no
47,services,single,basic.9y,0,unknown,1.4,94.465,-41.8,4.961,5228.1,yes
37,technician,married,professional.course,5,yes,1.4,94.465,-41.8,4.961,5228.1,yes
57,blue-collar,married,basic.9y,4,yes,1.4,94.465,-41.8,4.961,5228.1,no
55,retired,married,university.degree,3,yes,1.4,94.465,-41.8,4.961,5228.1,yes
39,technician,married,professional.course,1,yes,1.4,94.465,-41.8,4.961,5228.1,no
38,technician,married,basic.9y,1,no,1.4,94.465,-41.8,4.961,5228.1,no
56,admin.,divorced,unknown,3,no,1.4,94.465,-41.8,4.961,5228.1,no
52,services,divorced,high.school,1,no,1.4,94.465,-41.8,4.961,5228.1,no
52,unemployed,married,high.school,2,unknown,1.4,94.465,-41.8,4.961,5228.1,no
39,blue-collar,married,basic.9y,2,unknown,1.4,94.465,-41.8,4.961,5228.1,no
32,unknown,unknown,university.degree,4,no,1.4,94.465,-41.8,4.961,5228.1,yes
25,blue-collar,single,basic.9y,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
31,technician,married,high.school,2,no,1.4,94.465,-41.8,4.961,5228.1,no
33,technician,divorced,professional.course,3,no,1.4,94.465,-41.8,4.961,5228.1,no
36,admin.,single,university.degree,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
26,technician,single,university.degree,0,no,1.4,94.465,-41.8,4.961,5228.1,yes
46,admin.,divorced,university.degree,3,yes,1.4,94.465,-41.8,4.961,5228.1,no
30,technician,married,university.degree,2,yes,1.4,94.465,-41.8,4.961,5228.1,no
36,blue-collar,divorced,basic.9y,5,no,1.4,94.465,-41.8,4.961,5228.1,no
33,services,single,high.school,0,yes,1.4,94.465,-41.8,4.961,5228.1,no
57,services,divorced,high.school,0,no,1.4,94.465,-41.8,4.959,5228.1,no
40,technician,married,professional.course,0,no,1.4,94.465,-41.8,4.959,5228.1,no
41,blue-collar,married,basic.4y,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
41,housemaid,married,high.school,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
30,blue-collar,married,basic.9y,1,no,1.4,94.465,-41.8,4.959,5228.1,no
39,admin.,divorced,university.degree,2,no,1.4,94.465,-41.8,4.959,5228.1,yes
52,blue-collar,married,basic.9y,5,yes,1.4,94.465,-41.8,4.959,5228.1,no
35,blue-collar,married,basic.9y,0,no,1.4,94.465,-41.8,4.959,5228.1,no
40,technician,married,professional.course,5,no,1.4,94.465,-41.8,4.959,5228.1,no
44,technician,married,professional.course,3,yes,1.4,94.465,-41.8,4.959,5228.1,no
35,management,married,basic.9y,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
36,admin.,divorced,university.degree,2,yes,1.4,94.465,-41.8,4.959,5228.1,no
56,admin.,married,high.school,2,no,1.4,94.465,-41.8,4.959,5228.1,no
59,retired,divorced,basic.9y,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
36,services,married,high.school,0,yes,1.4,94.465,-41.8,4.959,5228.1,no
47,services,divorced,basic.4y,2,yes,1.4,94.465,-41.8,4.959,5228.1,no
50,technician,married,basic.6y,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
29,self-employed,married,basic.6y,1,no,1.4,94.465,-41.8,4.959,5228.1,no
45,housemaid,divorced,basic.4y,5,yes,1.4,94.465,-41.8,4.959,5228.1,no
39,entrepreneur,married,professional.course,4,yes,1.4,94.465,-41.8,4.959,5228.1,no
48,retired,married,basic.4y,1,no,1.4,94.465,-41.8,4.959,5228.1,no
47,services,married,high.school,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
38,admin.,single,university.degree,0,yes,1.4,94.465,-41.8,4.959,5228.1,no
38,blue-collar,married,unknown,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
51,admin.,married,high.school,1,no,1.4,94.465,-41.8,4.959,5228.1,no
31,services,single,high.school,0,no,1.4,94.465,-41.8,4.959,5228.1,no
43,services,married,high.school,5,yes,1.4,94.465,-41.8,4.959,5228.1,no
37,unemployed,single,professional.course,0,no,1.4,94.465,-41.8,4.959,5228.1,no
33,management,married,university.degree,3,no,1.4,94.465,-41.8,4.959,5228.1,yes
51,services,married,high.school,3,yes,1.4,94.465,-41.8,4.959,5228.1,no
37,services,married,high.school,3,yes,1.4,94.465,-41.8,4.959,5228.1,no
26,blue-collar,single,basic.9y,0,no,1.4,94.465,-41.8,4.959,5228.1,no
31,blue-collar,married,basic.9y,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
38,blue-collar,married,basic.6y,3,yes,1.4,94.465,-41.8,4.959,5228.1,no
54,housemaid,divorced,basic.4y,4,yes,1.4,94.465,-41.8,4.959,5228.1,no
27,services,married,high.school,0,no,1.4,94.465,-41.8,4.959,5228.1,no
36,technician,married,professional.course,4,no,1.4,94.465,-41.8,4.959,5228.1,no
34,services,married,high.school,4,no,1.4,94.465,-41.8,4.959,5228.1,no
40,entrepreneur,married,basic.9y,5,yes,1.4,94.465,-41.8,4.959,5228.1,no
39,services,divorced,basic.6y,2,no,1.4,94.465,-41.8,4.959,5228.1,no
36,blue-collar,married,high.school,5,no,1.4,94.465,-41.8,4.959,5228.1,no
43,blue-collar,married,basic.9y,1,no,1.4,94.465,-41.8,4.959,5228.1,no
33,services,married,high.school,5,yes,1.4,94.465,-41.8,4.959,5228.1,no
43,unemployed,married,basic.4y,3,no,1.4,94.465,-41.8,4.959,5228.1,no
31,admin.,single,university.degree,0,no,1.4,94.465,-41.8,4.959,5228.1,no
47,management,divorced,university.degree,3,yes,1.4,94.465,-41.8,4.959,5228.1,no
44,entrepreneur,married,basic.9y,3,no,1.4,94.465,-41.8,4.959,5228.1,no
43,admin.,married,unknown,4,yes,1.4,94.465,-41.8,4.959,5228.1,no
30,blue-collar,single,basic.4y,0,yes,1.4,94.465,-41.8,4.959,5228.1,no
40,blue-collar,married,high.school,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
40,entrepreneur,divorced,university.degree,4,yes,1.4,94.465,-41.8,4.959,5228.1,no
41,management,married,university.degree,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
45,admin.,married,basic.9y,1,no,1.4,94.465,-41.8,4.959,5228.1,yes
36,management,married,university.degree,5,yes,1.4,94.465,-41.8,4.959,5228.1,no
34,blue-collar,married,basic.4y,3,yes,1.4,94.465,-41.8,4.959,5228.1,no
50,technician,married,high.school,4,yes,1.4,94.465,-41.8,4.959,5228.1,no
38,admin.,divorced,university.degree,5,no,1.4,94.465,-41.8,4.959,5228.1,yes
56,technician,married,professional.course,0,no,1.4,94.465,-41.8,4.959,5228.1,no
38,services,married,high.school,5,no,1.4,94.465,-41.8,4.959,5228.1,no
32,services,married,high.school,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
29,admin.,married,university.degree,1,no,1.4,94.465,-41.8,4.959,5228.1,yes
47,technician,married,professional.course,3,yes,1.4,94.465,-41.8,4.959,5228.1,no
47,admin.,married,university.degree,3,no,1.4,94.465,-41.8,4.959,5228.1,yes
28,blue-collar,married,basic.9y,4,no,1.4,94.465,-41.8,4.959,5228.1,no
35,blue-collar,married,basic.6y,5,no,1.4,94.465,-41.8,4.959,5228.1,no
45,blue-collar,married,basic.9y,3,no,1.4,94.465,-41.8,4.959,5228.1,no
46,blue-collar,married,basic.6y,1,no,1.4,94.465,-41.8,4.959,5228.1,no
40,management,married,unknown,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
31,housemaid,married,basic.4y,3,unknown,1.4,94.465,-41.8,4.959,5228.1,no
39,blue-collar,married,high.school,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
31,admin.,single,university.degree,0,no,1.4,94.465,-41.8,4.959,5228.1,yes
45,blue-collar,married,basic.9y,4,yes,1.4,94.465,-41.8,4.959,5228.1,no
49,management,married,university.degree,2,yes,1.4,94.465,-41.8,4.959,5228.1,no
33,blue-collar,divorced,basic.6y,3,no,1.4,94.465,-41.8,4.959,5228.1,no
38,admin.,single,basic.9y,0,no,1.4,94.465,-41.8,4.959,5228.1,no
48,blue-collar,married,basic.4y,2,yes,1.4,94.465,-41.8,4.959,5228.1,no
48,blue-collar,married,basic.4y,2,no,1.4,94.465,-41.8,4.959,5228.1,no
31,admin.,single,university.degree,0,yes,1.4,94.465,-41.8,4.959,5228.1,no
47,blue-collar,divorced,basic.4y,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
46,admin.,married,basic.9y,3,yes,1.4,94.465,-41.8,4.959,5228.1,yes
49,admin.,divorced,university.degree,3,yes,1.4,94.465,-41.8,4.959,5228.1,no
51,management,married,university.degree,0,yes,1.4,94.465,-41.8,4.959,5228.1,no
36,self-employed,divorced,basic.4y,0,no,1.4,94.465,-41.8,4.959,5228.1,no
29,blue-collar,single,basic.9y,0,no,1.4,94.465,-41.8,4.959,5228.1,no
45,blue-collar,married,basic.9y,3,no,1.4,94.465,-41.8,4.959,5228.1,yes
40,self-employed,married,professional.course,1,yes,1.4,94.465,-41.8,4.959,5228.1,yes
39,entrepreneur,married,university.degree,1,yes,1.4,94.465,-41.8,4.959,5228.1,no
49,technician,divorced,unknown,2,unknown,1.4,94.465,-41.8,4.959,5228.1,no
29,blue-collar,single,basic.9y,0,unknown,1.4,94.465,-41.8,4.959,5228.1,no
29,blue-collar,single,basic.9y,0,no,1.4,94.465,-41.8,4.959,5228.1,no
52,entrepreneur,married,high.school,4,yes,1.4,94.465,-41.8,4.959,5228.1,no
29,blue-collar,single,basic.9y,0,unknown,1.4,94.465,-41.8,4.959,5228.1,no
58,entrepreneur,married,university.degree,0,no,1.4,94.465,-41.8,4.959,5228.1,yes
37,services,married,high.school,1,no,1.4,94.465,-41.8,4.959,5228.1,no
34,management,married,university.degree,0,yes,1.4,94.465,-41.8,4.959,5228.1,no
35,entrepreneur,married,university.degree,5,no,1.4,94.465,-41.8,4.959,5228.1,yes
49,blue-collar,married,basic.4y,4,no,1.4,94.465,-41.8,4.959,5228.1,no
49,blue-collar,married,basic.4y,1,unknown,1.4,94.465,-41.8,4.959,5228.1,no
56,retired,divorced,basic.4y,2,no,1.4,94.465,-41.8,4.959,5228.1,no
34,admin.,married,university.degree,0,no,1.4,94.465,-41.8,4.959,5228.1,yes
